source_url,title,category,subsection,priority,source,document_type,text,text_length,keep,hash
https://mpr.gov.ba/bs/zakon-bih-o-izvrsenju-krivicnih-sankcija3,Zakon BiH o izvršenju krivičnih sankcija,ostalo,zakoni,normal,sitemap,html,Hrvatski Bosanski Српски English BS Ministarstvo pravde Bosne i Hercegovine Ministarstvo pravde Bosne i Hercegovine Hrvatski Bosanski Српски English BS Ministarstvo Oblasti rada Zakoni/Ugovori Projekti/Strategije Publikacije/Priručnici Tenderi/Javni oglasi Info/Pristup informacijama Početna | Oblasti rada | Izvršenje krivičnih sankcija | Zakon o osnivanju Zavoda za izvršenje kaznenih protumjera Zakon BiH o izvršenju krivičnih sankcija,438,True,81f174cb2dbf63be9e39e36edb52fd4a
https://mpr.gov.ba/bs/zakon-bih-o-pomilovanju3,Zakon BiH o pomilovanju,ostalo,zakoni,normal,sitemap,html,Hrvatski Bosanski Српски English BS Ministarstvo pravde Bosne i Hercegovine Ministarstvo pravde Bosne i Hercegovine Hrvatski Bosanski Српски English BS Ministarstvo Oblasti rada Zakoni/Ugovori Projekti/Strategije Publikacije/Priručnici Tenderi/Javni oglasi Info/Pristup informacijama Početna | Oblasti rada | Izvršenje krivičnih sankcija | Zakon BiH o pomilovanju Zakon BiH o pomilovanju,387,True,ebf9e7a305be3ec91dc679681c840620
https://mpr.gov.ba/bs/pravilnici,Pravilnici,ostalo,,normal,sitemap,html,"Pravilnici Na ovoj stranici nalazi se pregled svih pravnih propisa Ministarstva pravde Bosne i Hercegovine kao i drugih važnijih propisa Bosne i Hercegovine. Propisi su grupirani u zakone i podzakonske akte. Pravne propise prate sve pripadajuće izmjene i dopune, složene vremenskim slijedom. Ovo su neslužbene, prečišćene verzije pravnih propisa. Zvanične verzije propisa sadržane su u Službenom glasniku BiH. Ustav Bosne i Hercegovine Zakoni Ministarstva i drugi važniji zakoni Podzakonski akti",495,True,990685cc47aa26e4ad84e6e36419aa0a
https://mpr.gov.ba/bs/podrska-reformi-upravljanja-u-zatvorima-u-bih3,Podrška reformi upravljanja u zatvorima u BiH,ostalo,,normal,sitemap,html,Hrvatski Bosanski Српски English BS Ministarstvo pravde Bosne i Hercegovine Ministarstvo pravde Bosne i Hercegovine Hrvatski Bosanski Српски English BS Ministarstvo Oblasti rada Zakoni/Ugovori Projekti/Strategije Publikacije/Priručnici Tenderi/Javni oglasi Info/Pristup informacijama Početna | Oblasti rada | Izvršenje krivičnih sankcija | Podrška reformi upravljanja u zatvorima u BiH Podrška reformi upravljanja u zatvorima u BiH,431,True,14e7030c882d23d2b30c680fe154f2d2
https://mpr.gov.ba/bs/medjunarodna-pravna-pomoc-i-saradnja,Međunarodna pravna pomoć i saradnja,pravna_pomoc,,normal,sitemap,html,"Međunarodna pravna pomoć i saradnja Ministarstvo pravde Bosne i Hercegovine je centralni organ za komunikaciju sa drugim zemljama u pružanju međunarodne pravne pomoći u krivičnim i građanskim stvarima. Međunarodna pravna pomoć podrazumijeva ukupnu komunikaciju pravosudnih organa Bosne i Hercegovine sa pravosudnim organima u inostranstvu. Međunarodna pravna pomoć u krivičnim stvarima Međunarodna pravna pomoć u građanskim stvarima Međunarodni ugovori i konvencije Stručne obuke Međunarodna pravna pomoć u krivičnim stvarima Pod međunarodnom pomoći u krivičnim stvarima podrazumijevaju se: sve radnje nadležnog organa strane države preduzete po zahtjevu domaćeg nadležnog organa i obrnuto postupci ekstradicija, transfera osuđenih lica, transfera krivičnih postupaka iz jedne države u drugu ostali postupci uređeni posebnim međunarodnim konvencijama i ugovorima Međunarodna pravna pomoć u građanskim stvarima Pod građanskim stvarima, u smislu pružanja međunarodne pravne pomoći, podrazumijevaju se i porodične kao i druge pravne stvari i odnosi. U skladu sa Konvencijom o ostvarivanju alimentacionih zahtjeva u inostranstvu i Konvencijom o građansko-pravnim aspektima otmice djece Ministarstvo vrši sveukupnu komunikaciju između pravosudnih organa u BiH i inostranstvu. Međunarodni ugovori i konvencije Međunarodna pravna pomoć i saradnja zasnovana je na međunarodnim multilateralnim i bilateralnim ugovorima koji su obavezujući za Bosnu i Hercegovinu. Ministarstvo pravde BiH provodi kompletne procedure za zaključenje međunarodnih ugovora iz oblasti pružanja međunarodne pravne pomoći kao i procedure pristupanja međunarodnim konvencijama. To se posebno odnosi na : poslove oko izručenja optuženih i osuđenih osoba, postupanja po zahtjevima za preuzimanje izvršenja stranih sudskih odluka u krivičnim, građanskim i drugim stvarima, te postupanja po molbama za međunarodnu krivično-pravnu, građansku i drugu pravnu pomoć. Pristupanjem BiH evropskim konvencijama iz krivično pravne oblasti (ekstradicija, transfer osuđenih, transfer krivičnih postupaka i međunarodna pravna pomoć u krivičnim stvarima) značajno je unaprijeđena i pojednostavljena procedura pružanja međunarodne pravne pomoći. Sporazumom o sukcesiji Bosna i Hercegovina je preuzela sve međunarodne ugovore iz ove oblasti koji su obavezivali bivšu SFR Jugoslaviju. Izborom linka Međunarodne konvencije i ugovori, možete ostvariti kompletan uvid u pregled i sadržaj bilatelarnih međunarodnih ugovora i drugih međunarodnih akata iz oblasti pružanja međunarodne pravne pomoći koje je Bosna i Hercegovina do danas potpisala ili notama sklopila s pojedinim državama svijeta te preuzela na osnovu sporazuma o sukcesiji. Stručne obuke Kako se potreba za Međunarodnom pravnom pomoći iz godine u godinu enormno povećava, Ministarstvo se maksimalno zalaže i stručno angažuje na unapređenju efikasnosti cjelokupnog sistema u ovoj oblasti. Sektor za međunarodnu pomoć i saradnju provodi praktične obuke sudija i tužilaca u cijeloj BiH. Uz stručnu publikaciju Međunarodna pravna pomoć I i II, edukacija sudija i tužilaca je dobila najveće ocjene za doprinos unapređenju ukupnog sistema međunarodne pravne pomoći.",3164,True,883033acf42d737ab562834a88d60616
https://mpr.gov.ba/bs/sektor-za-medjunarodnu-i-medjuentitetsku-pravnu-pomoc-i-saradnju45,Sektor za međunarodnu i međuentitetsku pravnu pomoć i saradnju,kontakt_i_nadleznosti,,normal,sitemap,html,"Sektor za međunarodnu i međuentitetsku pravnu pomoć i saradnju Dalibor Matić, pomoćnik ministra Adresa: Trg BiH 1 , 71000 Sarajevo, Bosna i Hercegovina Telefon: + 387 33 28 15 56 Fax: + 387 33 20 16 53 E-mail: dalibor.matic@mpr.gov.ba Nadležnosti pružanje međunarodne pravne pomoći u krivičnim i građanskim stvarima na osnovu međunarodnih multilateralnih i bilateralnih ugovora, saradnja sa domaćim i međunarodnim pravosudnim organima, postupci ekstradicija osumnjičenih, optuženih i osuđenih, transferi krivičnih postupaka iz jedne države u drugu, transferi osuđenih lica i postupanje po zahtjevima za preuzimanje izvršenja stranih sudskih odluka u krivičnim, građanskim i drugim stvarima, postupanje po zamolnicama za međunarodnu krivično-pravnu,građansku i drugu pravnu pomoć, postupanje po konvenciji o građansko pravnim aspektima međunarodne otmice djece /vraćanje nezakonito odvedene i zadržane djece/, postupanje po konvenciji o ostvarivanju alimentacionih zahtjeva u inostranstvu, izrade analiza, izvještaja, informacija i drugih stručnih materijala iz nadležnosti Sektora, praćenje stanja i predlaganje mjera za utvrđivanje politike i rješavanje problema u oblasti međunarodne pravne pomoći i saradnje, provođenje procedura zaključenja međunarodnih ugovora iz oblasti pružanja međunarodne pravne pomoći kao i procedura pristupanja međunarodnim konvencijama iz ove oblasti, ovjeravanje dokumenata namijenjenih upotrebi u inostranstvu Odsjek za međunarodnu pravnu pomoć i saradnju u krivičnim stvarima Neven Kurtović, šef odsjeka Telefon: + 387 33 28 15 68 Fax: + 387 33 20 16 53 E-mail: neven.kurtovic@mpr.gov.ba Odsjek za međunarodnu pravnu pomoć i saradnju u građanskim stvarima Olga Lučić-Radić, šef odsjeka Telefon: + 387 33 28 15 82 Fax: + 387 33 20 16 53 E-mail: lucic-radic@mpr.gov.ba Odsjek za međuentitetsku saradnju i koordinaciju Telefon: + 387 33 28 15 56 Fax: + 387 33 20 16 53 Odsjek za međunarodne ugovore Telefon: + 387 33 28 16 20 Fax: + 387 33 20 16 53",1978,True,2d7bb180ba0871d1b43389441de4ab36
https://mpr.gov.ba/bs/pregled-medjunarodnih-multilateralnih-konvencija2,Pregled međunarodnih multilateralnih konvencija,ostalo,,normal,sitemap,html,"Hrvatski Bosanski Српски English BS Ministarstvo pravde Bosne i Hercegovine Ministarstvo pravde Bosne i Hercegovine Hrvatski Bosanski Српски English BS Ministarstvo Oblasti rada Zakoni/Ugovori Projekti/Strategije Publikacije/Priručnici Tenderi/Javni oglasi Info/Pristup informacijama Početna | Oblasti rada | Međunarodna pravna pomoć i saradnja | Međunarodne konvencije Pregled međunarodnih multilateralnih konvencija Odaberite Sektor za međunarodnu i međuentitetsku pravnu pomoć i saradnju Bilateralni ugovori Međunarodne otmice djece Alimentacije Međunarodna pravna pomoć - knjiga I, 2006 Međunarodna pravna pomoć - knjiga II, 2007",633,True,9e5fffe9ff7136e09eb0de379be98799
https://mpr.gov.ba/bs/ugovori-koje-je-notifikacijom-o-sukcesiji-preuzela-bosna-i-hercegovina,Ugovori koje je notifikacijom o sukcesiji preuzela Bosna i Hercegovina,zakoni_i_propisi,,normal,sitemap,html,"Ugovori koje je notifikacijom o sukcesiji preuzela Bosna i Hercegovina NAPOMENA: Odredbe koje se odnose na međunarodnu pravnu pomoć sadrže i konzularne konvencije, ugovore o trgovini i plovidbi i neke druge ugovore. NAPOMENA: Odredbe koje se odnose na međunarodnu pravnu pomoć sadrže i konzularne konvencije, ugovore o trgovini i plovidbi i neke druge ugovore.",360,True,a51d64292f07c989276716e4f5975f6d
https://mpr.gov.ba/bs/medjunarodne-otmice-djece,Međunarodne otmice djece,pravna_pomoc,,normal,sitemap,html,"Međunarodne otmice djece Ministarstvo pravde Bosne i Hercegovine je centralno izvršno tijelo za komunikaciju između pravosudnih tijela u Bosni i Hercegovini i inozemstvu u slučajevima međunarodnih otmica djece. Pod međunarodnim otmicama djece podrazumijeva se nezakonito odvođenje i/ili zadržavanje djeteta u drugoj državi. Bosna i Hercegovina je potpisnica Konvencije o građansko pravnim aspektima međunarodne otmice djece, /Hag 25.10.1980.godine/, koja je preuzeta notifikacijom o sukcesiji međunarodnih ugovora SFRJ. Konvencijom se regulira postupak u slučaju nezakonitog odvođenja ili zadržavanja djece u inozemstvu od strane jednog od roditelja ili drugih krvnih srodnika. Također, Konvencija se primjenjuje i u cilju ostvarivanja prava jednog roditelja ili drugih krvnih srodnika na viđanje djeteta.",805,True,68e1fb3d050bd24ba8c9855ec7f6099a
https://mpr.gov.ba/bs/postupanje-u-slucaju-otmice-djece,Postupanje u slučaju otmice djece,pravna_pomoc,,normal,sitemap,html,"Postupanje u slučaju otmice djece U slučajevima kada neka osoba iz Bosne i Hercegovine traži vraćanje ili viđanje djeteta koje se nalazi u nekoj od država potpisnice Konvencije, Ministarstvo pravde Bosne i Hercegovine, uz zahtjev za viđanje djeteta ili zahtjev za vraćanje djeteta, inostranom centralnom izvršnom organu dostavlja i potrebnu dokumentaciju u skladu s Konvencijom o građansko-pravnim aspektima međunarodne otmice djece. Ministarstvo o poduzetim radnjama stranog centralnog izvršnog organa, kao i o relevantnim informacijama, dobijenim u postupku, obavještava podnosioca zahtjeva. Slična situacija je i kada zahtjev za povrat djeteta upućuje osoba izvan Bosne i Hercegovine, a dijete se nalazi u Bosni i Hercegovini. Tada, nakon što se zaprimi zahtjev od nadležnog inostranog centralnog izvršnog organa, Ministarstvo pravde BiH utvrđuje da li je zahtjev sačinjen u skladu sa Konvencijom, te u slučaju ako je isti uredan proslijeđuje ga nadležnom entitetskom ministarstvu pravde, koji ga dalje upućuje na rješavanje stvarno i mjesno nadležnom sudu. Ukoliko zahtjev nije kompletan, Ministarstvo pravde BiH isti neće odbaciti nego će putem centralnog izvršnog organa države koja podnosi zahtjev zatražiti dopunu i kompletiranje zahtjeva u skladu sa odredbama Konvencije. Spisak svih centralnih organa država članica možete pronaći ovdje",1346,True,20724e61a422d68f595e4490b351865d
https://mpr.gov.ba/bs/zahtjev-za-vracanje-ili-vidjanje-djeteta,Zahtjev za vraćanje ili viđanje djeteta,ostalo,,normal,sitemap,html,"Zahtjev za vraćanje ili viđanje djeteta Zahtjev iz Bosne i Hercegovine za vraćanje ili viđanje djeteta i prateća dokumentacija dostavljaju se Ministarstvu pravde BiH s priloženim prijevodom na jezik zamoljene strane države. Zahtjev i potrebna dokumentacija trebaju biti prevedeni od strane ovlaštenog sudskog tumača. Uz zahtjev za vraćanje ili viđanje malodobnog djeteta potrebno je dostaviti slijedeću dokumentaciju: popunjen primjerak obrazaca, podatke o identitetu podnosioca zahtjeva, podatke o identitetu djeteta, podatke o identitetu lica za koje se tvrdi da je odvelo ili zadržalo dijete, sve relevantne činjenice na kojima se zasniva zahtjev za povratak ili viđanje djeteta, druge činjenice koje mogu dati više informacija u vezi sa trenutnim mjestom boravka djeteta i identitetu lica kod kojeg se dijete nalazi, sudsku odluku ili sporazume sačinjene pred sudskim ili upravnim organima, vezani za dodjelu starateljstva nad djetetom jednom od supružnika /ukoliko takve odluke postoje/, izvod iz matične knjige rođenih za malodobno dijete i/ili uvjerenje o državljanstvu malodobnog djeteta, fotografije malodobnog djeteta i lica kod kojeg se dijete trenutno nalazi. Adresa: Ministarstvo pravde Bosne i Hercegovine Sektor za međunarodnu i međuentitetsku pravnu pomoć i saradnju Trg Bosne i Hercegovine broj 1",1313,True,f82f6a0644d095e4a6310dc3da452a31
https://mpr.gov.ba/bs/odlucivanje,Odlučivanje,ostalo,,normal,sitemap,html,"Odlučivanje Prema odredbama Konvencije, postupak po ovim zahtjevima je hitan. Međutim, imajući u vidu složenost problematike koju Konvencija tretira, mogućnost ulaganja pravnog lijeka te različite pravne sisteme i različite oblike unutrašnjeg uređenja država potpisnica Konvencije, sam postupak može trajati i relativno duže vrijeme. Konvencija predviđa i mogućnost da nadležni sud može donijeti odluku kojom se odbija zahtjev za vraćanje nezakonito odvedenog ili zadržanog djeteta. Odluku o vraćanju ili viđanju djeteta donosi stvarno i mjesno nadležni sud države u kojoj se dijete nalazi. Protiv prvostepene odluke o (ne)vraćanju ili dozvoli viđanja djeteta, moguće je koristiti sva pravna sredstva predviđena domaćim zakonodavstvom države ugovornice.",753,True,3b7a11c302af79e2f420cb6c387ced70
https://mpr.gov.ba/bs/kontakt8,Kontakt,kontakt_i_nadleznosti,,normal,sitemap,html,"Kontakt Dodatne informacije mogu se dobiti na brojeve telefona Sektora za međunarodnu i međuentitetsku pravnu pomoć i saradnju: Telefon: + 387 33 28 15 59, +387 33 28 15 56 Fax: + 387 33 20 16 53 Telefon: + 387 33 28 15 59, +387 33 28 15 56 Fax: + 387 33 20 16 53",263,True,3902a540915cc12a661bee38480db806
https://mpr.gov.ba/bs/obrazac-zahtjeva-za-vidjanje-djeteta,Obrazac zahtjeva za viđanje djeteta,obrasci,,normal,sitemap,html,Hrvatski Bosanski Српски English BS Ministarstvo pravde Bosne i Hercegovine Ministarstvo pravde Bosne i Hercegovine Hrvatski Bosanski Српски English BS Ministarstvo Oblasti rada Zakoni/Ugovori Projekti/Strategije Publikacije/Priručnici Tenderi/Javni oglasi Info/Pristup informacijama Početna | Oblasti rada | Međunarodna pravna pomoć i saradnja | Međunarodne otmice djece | Obrazac zahtjeva za viđanje djeteta Obrazac zahtjeva za viđanje djeteta,445,True,ef75ad8352c69b4cc4b656db394953b6
https://mpr.gov.ba/bs/obrazac-zahtjeva-za-vracanje-djeteta,Obrazac zahtjeva za vraćanje djeteta,obrasci,,normal,sitemap,html,Hrvatski Bosanski Српски English BS Ministarstvo pravde Bosne i Hercegovine Ministarstvo pravde Bosne i Hercegovine Hrvatski Bosanski Српски English BS Ministarstvo Oblasti rada Zakoni/Ugovori Projekti/Strategije Publikacije/Priručnici Tenderi/Javni oglasi Info/Pristup informacijama Početna | Oblasti rada | Međunarodna pravna pomoć i saradnja | Međunarodne otmice djece | Obrazac zahtjeva za vraćanje djeteta Obrazac zahtjeva za vraćanje djeteta,447,True,5584f01e9fef937e67dccf905a3482ab
https://mpr.gov.ba/bs/alimentacije,Alimentacije,pravna_pomoc,alimentacije,normal,sitemap,html,"Alimentacije Ministarstvo pravde Bosne i Hercegovine je centralni organ države za provođenje Konvencije o ostvarivanju alimentacionih zahtjeva u inostranstvu iz 1956. godine. Konvencijom se olakšava pokretanje alimentacionog postupka i izvršavanje odluka u inostranstvu. Ostvarivanje alimentacionih zahtjeva u inostranstvu podrazumjeva ostvarivanje prava lica čiji se zakonski hranilac nalazi u drugoj državi. Konvencija o ostvarivanju alimentacionih zahtjeva u inostranstvu se primjenjuje u slučaju kada se alimentacioni povjerilac nalazi na teritoriji jedne strane ugovornice (država povjerioca), a alimentacioni dužnik na teritoriji i pod jurisdikcijom druge strane ugovornice (država dužnika). Haška konvencija o međunarodnom ostvarivanju izdržavanja djece i ostalih oblika porodičnog izdržavanja iz 2007. godine obavezuje Bosnu i Hercegovinu od 1. 2. 2013. godine. Stupila je na snagu 1. 1. 2013. godine. Značajan je podatak da su SAD potpisale Hašku konvenciju iz 2007. još 23. 9. 2007. godine te da je ista stupila na snagu tek početkom 2017.godine. Navedena Konvencija koja obavezuje Bosnu i Hercegovinu i sve njene organe ima humanitarni karakter i ima za cilj olakšavanje ostvarivanja alimentacionih izdržavanja, odnosno ostvarivanje prava alimentacionih povjerilaca na zakonsko izdržavanje, stoga je potrebno da Bosna i Hercegovina i svi njeni organi osiguraju njeno neometano sprovođenje. Razlog donošenja dodatnog pravnog instrumenta bio je ispravljanje nedostataka pojedinih rješenja sadržanih u već postojećoj Konvenciji, ali i rješavanja problema koji se javljaju primjenom iste u praksi. Donošenjem nove Konvencije proširena je i detaljnije uređena cjelokupna oblast ostvarivanja prava na izdržavanje u međunarodnim predmetima. Sadrži većinu najefikasnijih rješenja i zapravo predstavlja kvalitetniji način rješavanja u navedenim slučajevima. Tako se već u preambuli Haške konvencije ističe njena svrha: unapređenje saradnje među državama u pogledu međunarodnog ostvarivanja prava na izdržavanje djeteta i drugih oblika izdržavanja porodice i pružanje procedura koje će dati rezultate, a koje su pristupačne, brze, efikasne, rentabilne, odgovarajuće i poštene. U tom smislu, šire je definisan i predmet Haške konvencije (sveobuhvatni sistem saradnje, osiguravanje da se odluke o izdržavanju priznaju i provode, uz traženje efikasnih mjera za brzo provođenje odluka) kao i njena primjena (obaveza izdržavanja iz odnosa roditelj-dijete prema osobi koja nije napunila 21 godinu i supružničko izdržavanje). Nakon što alimentacioni povjerilac uputi zahtjev za davanje izdržavanja centralnom organu države alimentacionog povjerioca, zahtjev se proslijeđuje centralnom organu države dužnika, izuzev ukoliko se utvrdi da je neosnovan. Centralni organ države povjerioca može dostaviti centralnom organu države dužnika svoje mišljenje o opravdanosti zahtjeva za davanje izdržavanja i može preporučiti da se povjeriocu ukaže besplatna pravna pomoć i oslobođenje od troškova.",2980,True,589d4841bbd7b922cc918df81967f5d3
https://mpr.gov.ba/bs/postupak-ostvarivanja-prava,Postupak ostvarivanja prava,ostalo,,normal,sitemap,html,"Postupak ostvarivanja prava Komunikacija između država članica Konvencije o ostvarivanju alimentacionih zahtjeva u inostranstvu se ostvaruje putem centralnih organa. Alimentacioni povjerioci iz Bosne i Hercegovine se sa svojim alimentacionim zahtjevima obraćaju nadležnim entitetskim organima koji se bave poslovima socijalne zaštite, i to: Federalnom ministarstvu rada i socijalne politike, Ministarstvu zdravlja i socijalne zaštite RS i Pravosudnoj komisiji Brčko Distrikta BiH. Nakon toga, nadležni organi zahtjeve, sa potrebnom dokumentacijom, dostavljaju Ministarstvu pravde BiH. Obaveza Ministarstva pravde je da utvrdi da li su podneseni zahtjevi sačinjeni u skladu sa odredbama Konvencije, te da li su potpuni. Ukoliko zahtjevi nisu sačinjeni u skladu sa odredbama Konvencije, Ministarstvo pravde će iste vratiti nadležnim entitetskim organima uprave radi ispravke i/ili dopune. Uredno podnesene zahtjeve alimentacionih povjerilaca, podnesene putem nadležnih entitetskih organa uprave, Ministarstvo pravde će proslijediti nadležnom centralnom organu u državi dužnika, te kontinuirano pratiti njihovu realizaciju. Ukoliko alimentacioni povjerilac greškom podnese zahtjev direktno Ministarstvu pravde, umjesto nadležnom organu, Ministarstvo će takav zahtjev uputiti nadležnom entitetskom organu, a taj organ je dužan po istom postupiti na način kao da je zahtjev njemu naslovljen. O svim informacijama vezanim za konkretan alimentacioni zahtjev Ministarstvo će, putem nadležnog entitetskog organa, obavještavati alimentacionog povjerioca.",1544,True,f7b20cbadcb121f83bca9a7c1ad710e3
